Name,Wiki URL,Image URL,Description
Fardeen Khan,https://en.wikipedia.org/wiki/Fardeen_Khan,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Fardeen_Khan.jpg/200px-Fardeen_Khan.jpg,"Fardeen Khan (born 8 March 1974) is a former Indian film actor. He is the recipient of a Filmfare Award (1999) and is the son of the late actor, director, and film producer Feroz Khan."
G. K. Govinda Rao,https://en.wikipedia.org/wiki/G._K._Govinda_Rao,https://upload.wikimedia.org/wikipedia/en/thumb/6/69/G._K._Govinda_Rao%2C_Kannada_actor%2C_writer.jpg/150px-G._K._Govinda_Rao%2C_Kannada_actor%2C_writer.jpg,"G. K. Govinda Rao is a writer, intellectual, professor of English and Kannada film actor from Karnataka, India."
Farooq Sheikh,https://en.wikipedia.org/wiki/Farooq_Sheikh,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Farooq_Sheikh_at_Mirchi_Music_Awards_2011.jpg/220px-Farooq_Sheikh_at_Mirchi_Music_Awards_2011.jpg,"Farooq Sheikh (25 March 1948 − 28 December 2013) was an Indian actor, philanthropist and television presenter. He was best known for his work in Hindi films from 1973 to 1993 and for his work in television between 1988 and 2002. He returned to acting in films in 2008 and continued to do so until his death on 28 December 2013. His major contribution was in Parallel Cinema or the New Indian Cinema. He worked with directors like Satyajit Ray, Sai Paranjpye, Muzaffar Ali, Hrishikesh Mukherjee and Ketan Mehta."
Feroz Khan (actor),"https://en.wikipedia.org/wiki/Feroz_Khan_(actor,_born_1939)",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Feroz_Khan.jpg/220px-Feroz_Khan.jpg,"Feroz Khan (25 September 1939 – 27 April 2009), born Zulfiqar Ali Shah Khan, was an Indian actor, film editor, producer and director, who is best known for his work in hindi cinema. He appeared in over 60 films throughout his career, and became one of Bollywood's popular style icons. Khan is best known for his roles in films such as Safar (1970), Mela (1971), Upaasna (1971), Apradh (1972), Khotte Sikkay (1974), Kala Sona (1975), Dharmatma (1975), and Qurbani (1980). He also directed and acted in films such as Janbaaz (1986), Dayavan (1988), Meet Mere Man Ke (1991), Yalgaar (1992), Janasheen (2003), and Welcome (2007). He won the Filmfare Best Supporting Actor Award for Aadmi Aur Insaan in 1970, and was honoured with the Filmfare Lifetime Achievement Award in 2000."
G. V. Iyer,https://en.wikipedia.org/wiki/G._V._Iyer,https://upload.wikimedia.org/wikipedia/en/thumb/5/57/GV_Iyyer_Filmmaker.jpg/220px-GV_Iyyer_Filmmaker.jpg,"Ganapathi Venkataramana Iyer (3 September 1917 – 21 December 2003), popularly known as G. V. Iyer, was a well-known Indian film director and actor. He was nicknamed ""Kannada Bheeshma"", and was the only person who made movies in Sanskrit. His movie Adi Shankaracharya (1983) won four National Film Award, including Best Film, Best Screenplay, Best Cinematography and Best Audiography. His films were well known for their spiritual themes. He was born in 1917 in Nanjanagud in Mysore district of Karnataka state in South India. His most critically acclaimed films were Bhagavad Gita (1993), which won the National Film Award for Best Feature Film and was nominated for Best Film at the Bogotá Film Festival and Swami Vivekananda (1998), for which Mithun Chakraborty won the national award for Best Supporting Actor."
Faisal Khan,https://en.wikipedia.org/wiki/Faisal_Khan,,Mohammad Faisal Hussain Khan (born 3 August 1968) is an Indian actor who appears in Hindi films.
Fawad Khan,https://en.wikipedia.org/wiki/Fawad_Khan,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Fawad_khan_at_grazia_young_faishon_awards.jpg/220px-Fawad_khan_at_grazia_young_faishon_awards.jpg,"Fawad Afzal Khan (born 29 November 1981) is a Pakistani actor, producer, screenwriter, model and singer. He has received several awards, including a Filmfare Award, three Lux Style Awards and six Hum Awards."
Erick Avari,https://en.wikipedia.org/wiki/Erick_Avari,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/10.17.09ErickAvariByLuigiNovi.jpg/220px-10.17.09ErickAvariByLuigiNovi.jpg,"Erick Avari (born 13 April 1952) is an Indian–American actor known primarily for his roles in science-fiction productions, including  Stargate (1994), Independence Day (1996) and The Mummy (1999)."
Dwarakish,https://en.wikipedia.org/wiki/Dwarakish,,"Dwarakish (born 19 August 1942; also known as Bungle Shama Rao Dwarakanath) is an Indian actor, director and producer in the Kannada film industry. He was given the name Dwarakish by Kannada film maker C. V. Shivashankar."
Duniya Vijay,https://en.wikipedia.org/wiki/Duniya_Vijay,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Duniya_Vijay-Kasi-2013.jpg/220px-Duniya_Vijay-Kasi-2013.jpg,"Vijay Kumar, known professionally as Duniya Vijay, is an Indian actor who appears in Kannada films. He started off as a junior film artist in the industry playing small roles, before he got his big break in Duniya (2007). He is noted for his performances in films such as Chanda (2007), Junglee (2009), Johny Mera Naam Preethi Mera Kaam (2011) and Jayammana Maga (2013)."
Fahadh Faasil,https://en.wikipedia.org/wiki/Fahadh_Faasil,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Fahadhfaasil.jpg/220px-Fahadhfaasil.jpg,"Fahadh Faasil (born Fahad Fazil; 8 August 1982) is an Indian actor and film producer, who predominantly works in the Malayalam film industry and has also appeared in Tamil films. He has acted in more than 40 films and has received several awards, including a National Film Award, two Kerala State Film Awards and three Filmfare Awards South. Fahadh is the son of filmmaker Fazil."
Farhan Akhtar,https://en.wikipedia.org/wiki/Farhan_Akhtar,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Farhan_Akhtar_at_Times_Litfest_2016%2C_New_Delhi_01.jpg/220px-Farhan_Akhtar_at_Times_Litfest_2016%2C_New_Delhi_01.jpg,"Farhan Akhtar (born 9 January 1974) is an Indian film director, screenwriter, actor, playback singer, producer, and television host. Born in Mumbai to screenwriters Javed Akhtar and Honey Irani, he grew up under the influence of the Hindi film industry. He began his career in Bollywood by working as an assistant director in Lamhe (1991) and Himalay Putra (1997)."
Emraan Hashmi,https://en.wikipedia.org/wiki/Emraan_Hashmi,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Emraan_Hashmi_at_the_trailer_launch_of_EK_THI_DAAYAN.jpg/200px-Emraan_Hashmi_at_the_trailer_launch_of_EK_THI_DAAYAN.jpg,"Syed Emraan Anwar Hashmi (pronounced ; born 24 March 1979) is an Indian film actor who appears in Hindi films. Through his career, Hashmi has received three Filmfare Award nominations."
Doddanna,https://en.wikipedia.org/wiki/Doddanna,,"Doddanna (born 11 November 1949) is an Indian actor in the Kannada film industry who has acted in about 800 films. He started his career as a theatre actor. During this time, he entered the Kannada film industry as a character actor."
Dileep,https://en.wikipedia.org/wiki/Dileep_(actor),https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Dileep_2016.jpg/220px-Dileep_2016.jpg,"Gopalakrishnan Padmanabhan Pillai (born 27 October 1968), better known by his stage name Dileep, is an Indian actor, film producer and businessman, who predominantly works in the Malayalam film industry. He has acted in more than 150 films and has won several awards, including four Kerala State Film Awards and a Filmfare Awards South."
Dingri Nagaraj,https://en.wikipedia.org/wiki/Dingri_Nagaraj,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/India_film_clapperboard_%28variant%29.svg/30px-India_film_clapperboard_%28variant%29.svg.png,"Dingri Nagaraj is an Indian film actor in the Kannada film industry. He acted in Solillada Saradara (1992), Dore (1995) and Bangarada Kalasha (1995)."
Dinesh (Kannada actor),https://en.wikipedia.org/wiki/Dinesh_(Kannada_actor),https://upload.wikimedia.org/wikipedia/en/thumb/3/31/Dinesh-Kannada-actor-image.jpg/220px-Dinesh-Kannada-actor-image.jpg,"Dinesh was an Indian film actor in the Kannada film industry. Notably, he acted in Bhootayyana Maga Ayyu (1974), Golmaal Radhakrishna (1990), S. P. Sangliyana Part 2 (1990) and Seetharamu (1979)."
Dino Morea,https://en.wikipedia.org/wiki/Dino_Morea,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Dino_Morea_snapped_at_Strut_Dance_Academy_event.jpg/220px-Dino_Morea_snapped_at_Strut_Dance_Academy_event.jpg,Dino Morea (born 9 December 1975) is an Indian actor and a former model who appears in Bollywood films.
Diganth,https://en.wikipedia.org/wiki/Diganth,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Diganth.JPG/220px-Diganth.JPG,"Diganth Manchale, popularly known as Diganth, is an Indian film actor and a former model. His works are primarily seen in Kannada cinema. Diganth made his acting debut in Miss California in 2006. He is perhaps best known for his performance as ""Doodhpeda"", in Gaalipata (2008). His performances for the films such as Pancharangi (2010), Lifeu Ishtene (2011) and Parijatha (2012) earned him fame and pushed him to be among the top league actors of Kannada cinema."
Dulquer Salmaan,https://en.wikipedia.org/wiki/Dulquer_Salmaan,,"Dulquer Salmaan (born 28 July 1986), is an Indian film actor, playback singer and film producer who predominantly works in Malayalam language films. He has also worked in Tamil, Telugu and Hindi language films. The son of actor Mammootty, Dulquer graduated with a bachelor's degree in Business Management from Purdue University, and worked as a business manager before pursuing a career in acting. He is the winner of four Filmfare Awards South and one Kerala State Film Awards."
Dhruva Sarja,https://en.wikipedia.org/wiki/Dhruva_Sarja,,"Dhruva Sarja (born 6 October 1988) is an Indian actor working in the Kannada film industry He made his acting debut in the 2012 film Addhuri, which brought him much appreciation and popularity."
Dilip Kumar,https://en.wikipedia.org/wiki/Dilip_Kumar,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Dilip_Kumar_2006.jpg/220px-Dilip_Kumar_2006.jpg,"Muhammad Yusuf Khan (born 11 December 1922), known professionally as Dilip Kumar, is an actor, producer and philanthropist, who was later elected to India's parliament. Popularly known as The Tragedy King and The First Khan, he has been credited with bringing realism to film acting since his first film. Critics have acclaimed him as the greatest actor in the history of Indian cinema."
Diljit Dosanjh,https://en.wikipedia.org/wiki/Diljit_Dosanjh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Diljit_Dosanjh_at_Colors_Golden_Petal_Awards.jpg/220px-Diljit_Dosanjh_at_Colors_Golden_Petal_Awards.jpg,"Diljit Dosanjh (born 6 January 1984) is an Indian singer, actor and television presenter who works in Punjabi and Hindi cinema. He is recognised as one of the leading artists in the Indian music industry. He also acts in Punjabi movies, with many of them being commercially successful, including Jatt & Juliet, Jatt & Juliet 2, Punjab 1984, Sardaar Ji, Ambarsariya, Sardaar Ji 2, Super Singh, Sajjan Singh Rangroot and Shadaa – which are among the most successful Punjabi movies in history."
Dheerendra Gopal,https://en.wikipedia.org/wiki/Dheerendra_Gopal,https://upload.wikimedia.org/wikipedia/en/4/47/Dheerendra-Gopal-pic.jpeg,"Dheerendra Gopal was a popular Kannada actor and stage artiste. He was popular in Kannada cinema as a supporting actor, mostly playing the role of a villain or a comedian. He was known for his perfect dialogue delivery. He died in Davangere on 25 December 2000, at the age of 59.Holenarasipura"
Dharmendra,https://en.wikipedia.org/wiki/Dharmendra,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Dharmendra_2012.jpg/220px-Dharmendra_2012.jpg,"Dharam Singh Deol (born 8 December 1935, known mononymously as Dharmendra), is an Indian film actor, producer, and politician. In 1997, he received the Filmfare Lifetime Achievement Award for his contribution to Hindi cinema."
Dharmavarapu Subramanyam,https://en.wikipedia.org/wiki/Dharmavarapu_Subramanyam,https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Dharmavarapu.jpg/220px-Dharmavarapu.jpg,"Dharmavarapu Subrahmanyam (20 September 1954 – 7 December 2013) was a popular Indian comic actor and film director in Telugu language films. acting in over 870 movies considered as one of the finest actors in Telugu cinema. He was established as one of the highly paid and top most leading comedians in Telugu film industry. Dharmavarapu had huge fan following among Telugu audience for his unique style and dialogue modulation. He hosted several popular television shows. Being close to Y S Rajasekhar Reddy, Subrahmanyam was a member of the Indian National Congress and worked as chairman of Andhra Pradesh Cultural Association."
Dev Gill,https://en.wikipedia.org/wiki/Dev_Gill,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Wiki_letter_w_cropped.svg/20px-Wiki_letter_w_cropped.svg.png,Dev Singh Gill is an Indian film actor and model.
Deven Verma,https://en.wikipedia.org/wiki/Deven_Verma,https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/Deven-Verma-pic.jpg/200px-Deven-Verma-pic.jpg,"Deven Verma (23 October 1937 – 2 December 2014) was an Indian film and television actor, particularly known for his comic roles, with Bollywood directors like Basu Chatterji, Hrishikesh Mukherjee and Gulzar. He also produced and directed films, including Besharam. He won Filmfare Best Comedian Award for Chori Mera Kaam, Chor Ke Ghar Chor and Angoor, the latter being directed by Gulzar and still considered one of Bollywood's best comedies."
Dev Anand,https://en.wikipedia.org/wiki/Dev_Anand,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Portrait_of_Dev_Anand_1951.jpg/220px-Portrait_of_Dev_Anand_1951.jpg,"Dharamdev Pishorimal Anand (26 September 1923 – 3 December 2011), better known as Dev Anand, was an Indian film actor, writer, director and producer known for his work in Hindi cinema, through a career that spanned over six decades. He is considered as one of the greatest and most successful actors in the Indian film industry."
Dhanush,https://en.wikipedia.org/wiki/Dhanush,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Dhanush_promotes_VIP2_in_Delhi_%28cropped%29.jpg/220px-Dhanush_promotes_VIP2_in_Delhi_%28cropped%29.jpg,"Venkatesh Prabhu Kasthoori Raja (born 28 July 1982) better known by his stage name Dhanush, is an Indian film actor, producer, director, writer, lyricist, screenwriter and playback singer who predominantly works in Tamil cinema. Starring in 44 films over his career, he has won nine Vijay Awards, seven Filmfare Awards South, five Vikatan Awards, five Edison Awards and three National Film Awards."
